,CellType,Protein,Corr
28751,MAC,Uchl5_Q9WUP7,
28752,MAC,Preb_Q9WUQ2,
28753,MAC,Ctsz_Q9WUU7,
28754,MAC,Tnip1_Q9WUU8,
28755,MAC,Aloxe3_Q9WV07,
28756,MAC,Arpc1b_Q9WV32,
28757,MAC,Asah1_Q9WV54,
28758,MAC,Vapa_Q9WV55,
28759,MAC,Ap4b1_Q9WV76,
28760,MAC,Snx1_Q9WV80,
28761,MAC,Nme3_Q9WV85,
28762,MAC,Ptgfrn_Q9WV91,
28763,MAC,Bub3_Q9WVA3,
28764,MAC,Tagln2_Q9WVA4,
28765,MAC,Slit3_Q9WVB4,
28766,MAC,Cav2_Q9WVC3,
28767,MAC,Pacsin2_Q9WVE8,
28768,MAC,Fbln5_Q9WVH9,
28769,MAC,Psmd13_Q9WVJ2,
28770,MAC,Cpq_Q9WVJ3,
28771,MAC,Efemp2_Q9WVJ9,
28772,MAC,Ehd1_Q9WVK4,
28773,MAC,Gstz1_Q9WVL0,
28774,MAC,Ap1m2_Q9WVP1,
28775,MAC,Fxr2_Q9WVR4,
28776,MAC,Gbp2_Q9Z0E6,
28777,MAC,Cib1_Q9Z0F4,
28778,MAC,Gipc1_Q9Z0G0,
28779,MAC,Celf2_Q9Z0H4,
28780,MAC,Npc2_Q9Z0J0,
28781,MAC,Ggh_Q9Z0L8,
28782,MAC,Lipa_Q9Z0M5,
28783,MAC,Adgre5_Q9Z0M6,
28784,MAC,Eif2s3x_Q9Z0N1,
28785,MAC,Eif2s3y_Q9Z0N2,
28786,MAC,Twf2_Q9Z0P5,
28787,MAC,Bpnt1_Q9Z0S1,
28788,MAC,Cldn9_Q9Z0S7,
28789,MAC,Tjp2_Q9Z0U1,
28790,MAC,Nup160_Q9Z0W3,
28791,MAC,Aifm1_Q9Z0X1,
28792,MAC,Dctn3_Q9Z0Y1,
28793,MAC,Skp2_Q9Z0Z3,
28794,MAC,Heph_Q9Z0Z4,
28795,MAC,Cpxm1_Q9Z100,
28796,MAC,Stau1_Q9Z108,
28797,MAC,Aldh18a1_Q9Z110,
28798,MAC,Recql_Q9Z129,
28799,MAC,Hnrnpdl_Q9Z130,
28800,MAC,Cpne6_Q9Z140,
28801,MAC,Cog1_Q9Z160,
28802,MAC,nan_Q9Z1A1,
28803,MAC,Plcb1_Q9Z1B3,
28804,MAC,Eif3g_Q9Z1D1,
28805,MAC,Gys1_Q9Z1E4,
28806,MAC,Uba2_Q9Z1F9,
28807,MAC,Atp6v1c1_Q9Z1G3,
28808,MAC,Atp6v0a1_Q9Z1G4,
28809,MAC,Nfs1_Q9Z1J3,
28810,MAC,Arih1_Q9Z1K5,
28811,MAC,Ik_Q9Z1M8,
28812,MAC,Ddx39b_Q9Z1N5,
28813,MAC,Ly6g6c_Q9Z1Q4,
28814,MAC,Clic1_Q9Z1Q5,
28815,MAC,Vars1_Q9Z1Q9,
28816,MAC,Bag6_Q9Z1R2,
28817,MAC,nan_Q9Z1R9,
28818,MAC,Ap3b1_Q9Z1T1,
28819,MAC,Pikfyve_Q9Z1T6,
28820,MAC,Atp12a_Q9Z1W8,
28821,MAC,Stk39_Q9Z1W9,
28822,MAC,Ilf3_Q9Z1X4,
28823,MAC,Trip6_Q9Z1Y4,
28824,MAC,Uso1_Q9Z1Z0,
28825,MAC,Strap_Q9Z1Z2,
28826,MAC,Hnrnpc_Q9Z204,
28827,MAC,Pex11b_Q9Z210,
28828,MAC,Fkbp9_Q9Z247,
28829,MAC,Snapin_Q9Z266,
28830,MAC,Rasal1_Q9Z268,
28831,MAC,Baz1b_Q9Z277,
28832,MAC,Rps6ka4_Q9Z2B9,
28833,MAC,Sel1l_Q9Z2G6,
28834,MAC,Htatip2_Q9Z2G9,
28835,MAC,Letm1_Q9Z2I0,
28836,MAC,Suclg2_Q9Z2I8,
28837,MAC,Sucla2_Q9Z2I9,
28838,MAC,Ubl3_Q9Z2M6,
28839,MAC,Pmm2_Q9Z2M7,
28840,MAC,Actl6a_Q9Z2N8,
28841,MAC,Krt85_Q9Z2T6,
28842,MAC,Psma7_Q9Z2U0,
28843,MAC,Psma5_Q9Z2U1,
28844,MAC,Hdac6_Q9Z2V5,
28845,MAC,Hdac5_Q9Z2V6,
28846,MAC,Dnpep_Q9Z2W0,
28847,MAC,Stk25_Q9Z2W1,
28848,MAC,Hnrnpf_Q9Z2X1,
28849,MAC,Psmd10_Q9Z2X2,
28850,MAC,Keap1_Q9Z2X8,
28851,MAC,Plpbp_Q9Z2Y8,
28852,MAC,Slc25a20_Q9Z2Z6,
28853,MAC,Gfpt2_Q9Z2Z9,
28854,MAC,Itpr2_Q9Z329,
28855,MAC,Krt6b_Q9Z331,
28856,MO,nan_A0A075B5J6,
28857,MO,nan_A0A075B5K6,
28858,MO,nan_A0A075B5L5,
28859,MO,nan_A0A075B5M7,
28860,MO,nan_A0A075B5N3,
28861,MO,nan_A0A075B5N4,
28862,MO,nan_A0A075B5N5,
28863,MO,nan_A0A075B5N9,
28864,MO,nan_A0A075B5Q0,
28865,MO,nan_A0A075B5R5,
28866,MO,nan_A0A075B5T2,
28867,MO,nan_A0A075B5U6,
28868,MO,nan_A0A075B5Y4,
28869,MO,nan_A0A075B663,
28870,MO,nan_A0A0A6YVU8,
28871,MO,nan_A0A0A6YXW6,
28872,MO,nan_A0A0B4J1H6,
28873,MO,nan_A0A0B4J1H7,
28874,MO,nan_A0A0B4J1I0,
28875,MO,nan_A0A0B4J1J7,
28876,MO,nan_A0A0G2JE99,
28877,MO,nan_A0A0G2JG52,
28878,MO,nan_A0A0J9YUD5,
28879,MO,nan_A0A0U1RNF2,
28880,MO,nan_A0A140LHH9,
28881,MO,nan_A0A140T8M1,
28882,MO,nan_A0A140T8M2,
28883,MO,nan_A0A140T8M4,
28884,MO,nan_A0A140T8M5,
28885,MO,nan_A0A140T8N1,
28886,MO,nan_A0A140T8T4,
28887,MO,nan_A0A1B0GRV7,
28888,MO,nan_A0A1W2P7T6,
28889,MO,Cep85l_A0A1W2P884,
28890,MO,nan_A0A1Y7VJN6,
28891,MO,nan_A0A1Y7VKT9,
28892,MO,nan_A0A286YCV9,
28893,MO,nan_A0A2I3BRL8,
28894,MO,nan_A0A2R8VHP3,
28895,MO,Qser1_A0A338P6K9,
28896,MO,nan_A0A338P719,
28897,MO,nan_A0A494BAW1,
28898,MO,nan_A0A6I8MWX0,
28899,MO,nan_A0A7N9VR94,
28900,MO,Afg2b_A0A7N9VSG0,
28901,MO,nan_A0PK51,
28902,MO,Krt24_A1L317,
28903,MO,Cul4b_A2A432,
28904,MO,nan_A2A4M2,
28905,MO,nan_A2A588,
28906,MO,nan_A2A5Y0,
28907,MO,Nhsl3_A2A7S8,
28908,MO,Itgb4_A2A863,
28909,MO,Tmem201_A2A8U2,
28910,MO,Bltp1_A2AAE1,
28911,MO,Sh3pxd2b_A2AAY5,
28912,MO,nan_A2AB72,
28913,MO,Ddi2_A2ADY9,
28914,MO,Map7d3_A2AEY4,
28915,MO,Ckap5_A2AGT5,
28916,MO,Card9_A2AIV8,
28917,MO,Dcaf10_A2AKB9,
28918,MO,Focad_A2AKG8,
28919,MO,Setx_A2AKX3,
28920,MO,Cntrl_A2AL36,
28921,MO,Ubr4_A2AN08,
28922,MO,nan_A2ANY6,
28923,MO,Fmnl2_A2APV2,
28924,MO,Tubb1_A2AQ07,
28925,MO,Ppig_A2AR02,
28926,MO,nan_A2ARR8,
28927,MO,nan_A2ART8,
28928,MO,Agrn_A2ASQ1,
28929,MO,Cep152_A2AUM9,
28930,MO,Rabgap1_A2AWA9,
28931,MO,Arhgef10l_A2AWP8,
28932,MO,Col6a4_A2AX52,
28933,MO,Mup18_A2BIM8,
28934,MO,Kalrn_A2CG49,
28935,MO,nan_A2I7N3,
28936,MO,Dennd5b_A2RSQ0,
28937,MO,nan_A3EZ79,
28938,MO,nan_A3EZ82,
28939,MO,Ttc38_A3KMP2,
28940,MO,Krt28_A6BLY7,
28941,MO,Itih4_A6X935,
28942,MO,nan_A6ZI47,
28943,MO,nan_A7UAK5,
28944,MO,nan_A8DUK4,
28945,MO,nan_B1AUN2,
28946,MO,Kif16b_B1AVY7,
28947,MO,Znf462_B1AWL2,
28948,MO,Thoc2_B1AZI6,
28949,MO,Dlgap4_B1AZP2,
28950,MO,Gpr161_B2RPY5,
28951,MO,Cad_B2RQC6,
28952,MO,Otud4_B2RRE7,
28953,MO,Gnai1_B2RSH2,
28954,MO,nan_B2RT41,
28955,MO,nan_B2RT54,
28956,MO,Apba1_B2RUJ5,
28957,MO,Tagap_B2RWW0,
28958,MO,Abcc3_B2RX12,
28959,MO,Trappc11_B2RXC1,
28960,MO,nan_B2RXQ2,
28961,MO,Plxnb2_B2RXS4,
28962,MO,Rbm25_B2RY56,
28963,MO,nan_B9EJP6,
28964,MO,Dnaaf5_B9EJR8,
28965,MO,Ptprz1_B9EKR1,
28966,MO,H2ac4_C0HKE1,
28967,MO,Fam151b_D3YUE4,
28968,MO,Obsl1_D3YYU8,
28969,MO,Vsig10l_D3YZF7,
28970,MO,Ccdc6_D3YZP9,
28971,MO,nan_D3YZZ5,
28972,MO,nan_D3Z0M9,
28973,MO,nan_D3Z2H9,
28974,MO,nan_D3Z3N4,
28975,MO,nan_D3Z5G7,
28976,MO,Pdia2_D3Z6P0,
28977,MO,Gls_D3Z7P3,
28978,MO,nan_D3Z7X0,
28979,MO,nan_D4AFX7,
28980,MO,nan_E0CZ22,
28981,MO,Mtcl2_E1U8D0,
28982,MO,Fga_E9PV24,
28983,MO,nan_E9PV38,
28984,MO,nan_E9PV66,
28985,MO,Gcn1_E9PVA8,
28986,MO,Dchs1_E9PVD3,
28987,MO,nan_E9PVZ8,
28988,MO,nan_E9PWI3,
28989,MO,nan_E9PWQ3,
28990,MO,nan_E9PWW6,
28991,MO,nan_E9PWW9,
28992,MO,nan_E9PXC0,
28993,MO,nan_E9PXX8,
28994,MO,nan_E9PY16,
28995,MO,nan_E9PYF4,
28996,MO,nan_E9PYG6,
28997,MO,Parp4_E9PYK3,
28998,MO,Ascc3_E9PZJ8,
28999,MO,nan_E9Q0B5,
29000,MO,nan_E9Q0F0,
29001,MO,nan_E9Q0Q3,
29002,MO,nan_E9Q166,
29003,MO,nan_E9Q1Y9,
29004,MO,nan_E9Q1Z0,
29005,MO,Abcc4_E9Q236,
29006,MO,nan_E9Q2E9,
29007,MO,Wdfy4_E9Q2M9,
29008,MO,Pi4ka_E9Q3L2,
29009,MO,nan_E9Q3M9,
29010,MO,nan_E9Q3P4,
29011,MO,Apob_E9Q414,
29012,MO,Klhl18_E9Q4F2,
29013,MO,Pde8b_E9Q4S1,
29014,MO,nan_E9Q512,
29015,MO,Rnf213_E9Q555,
29016,MO,Dsp_E9Q557,
29017,MO,Nolc1_E9Q5C9,
29018,MO,Ythdc1_E9Q5K9,
29019,MO,nan_E9Q616,
29020,MO,Myo1e_E9Q634,
29021,MO,nan_E9Q6R7,
29022,MO,Numa1_E9Q7G0,
29023,MO,nan_E9Q7L0,
29024,MO,Abca12_E9Q876,
29025,MO,nan_E9Q8V6,
29026,MO,Rap1gds1_E9Q912,
29027,MO,nan_E9Q9D8,
29028,MO,nan_E9QA15,
29029,MO,nan_E9QAE3,
29030,MO,nan_F6R7E8,
29031,MO,nan_F6TQW2,
29032,MO,nan_F6YVP7,
29033,MO,Tpr_F6ZDS4,
29034,MO,Morc3_F7BJB9,
29035,MO,Skic3_F8VPK0,
29036,MO,nan_F8VPN4,
29037,MO,Farp1_F8VPU2,
29038,MO,nan_F8VQ29,
29039,MO,nan_F8VQ70,
29040,MO,nan_F8VQ84,
29041,MO,nan_F8VQC1,
29042,MO,nan_F8VQG4,
29043,MO,nan_G3UXL2,
29044,MO,QNG1_G3X8U3,
29045,MO,nan_G3X972,
29046,MO,nan_G3X9B1,
29047,MO,Nccrp1_G3X9C2,
29048,MO,Arfgef1_G3X9K3,
29049,MO,nan_G3X9V8,
29050,MO,Atp2b1_G5E829,
29051,MO,Trip12_G5E870,
29052,MO,nan_G5E895,
29053,MO,Poglut3_G5E897,
29054,MO,Arfip1_G5E8V9,
29055,MO,nan_G5E8Z3,
29056,MO,nan_H3BKP8,
29057,MO,Calhm3_J3QMI4,
29058,MO,nan_J3QN89,
29059,MO,nan_K7N641,
29060,MO,Hk2_O08528,
29061,MO,Capn2_O08529,
29062,MO,S1pr1_O08530,
29063,MO,Sec22b_O08547,
29064,MO,Dpysl2_O08553,
29065,MO,Lgals9_O08573,
29066,MO,Emd_O08579,
29067,MO,Alyref_O08583,
29068,MO,Clta_O08585,
29069,MO,Stxbp1_O08599,
29070,MO,Endog_O08600,
29071,MO,Myh11_O08638,
29072,MO,Metap2_O08663,
29073,MO,Kng1_O08677,
29074,MO,Capn5_O08688,
29075,MO,Prdx6_O08709,
29076,MO,Bak1_O08734,
29077,MO,Casp6_O08738,
29078,MO,Ampd3_O08739,
29079,MO,Unc5c_O08747,
29080,MO,Dld_O08749,
29081,MO,Hsd17b10_O08756,
29082,MO,Tcof1_O08784,
29083,MO,Dctn1_O08788,
29084,MO,Ebf3_O08791,
29085,MO,Prkcsh_O08795,
29086,MO,nan_O08797,
29087,MO,Prdx4_O08807,
29088,MO,Diaph1_O08808,
29089,MO,Eftud2_O08810,
29090,MO,RO60_O08848,
29091,MO,Pkd1_O08852,
29092,MO,Galnt1_O08912,
29093,MO,Aip_O08915,
29094,MO,Flot1_O08917,
29095,MO,Tuft1_O08970,
29096,MO,Atox1_O08997,
29097,MO,Ltbp2_O08999,
29098,MO,Napsa_O09043,
29099,MO,Psmb1_O09061,
29100,MO,Hdac1_O09106,
29101,MO,Sypl1_O09117,
29102,MO,Gsto1_O09131,
29103,MO,Man2b1_O09159,
29104,MO,Rpl21_O09167,
29105,MO,Psmc3ip_O35047,
29106,MO,Ptgis_O35074,
29107,MO,Scarb2_O35114,
29108,MO,Phb2_O35129,
29109,MO,Atp5if1_O35143,
29110,MO,Col15a1_O35206,
29111,MO,Cpsf2_O35218,
29112,MO,Psmd4_O35226,
29113,MO,Kifc3_O35231,
29114,MO,Ptpn9_O35239,
29115,MO,Dhx15_O35286,
29116,MO,Purb_O35295,
29117,MO,Srsf5_O35326,
29118,MO,Kpna4_O35343,
29119,MO,Kpna3_O35344,
29120,MO,Kpna6_O35345,
29121,MO,Capn1_O35350,
29122,MO,Abcc1_O35379,
29123,MO,Anp32a_O35381,
29124,MO,Exoc4_O35382,
29125,MO,Ppef2_O35385,
29126,MO,Hax1_O35387,
29127,MO,Sult2b1_O35400,
29128,MO,Pld3_O35405,
29129,MO,Bok_O35425,
29130,MO,Hpn_O35453,
29131,MO,Ech1_O35459,
29132,MO,Fkbp8_O35465,
29133,MO,Notch2_O35516,
29134,MO,Psmd14_O35593,
29135,MO,Adam10_O35598,
29136,MO,Npc1_O35604,
29137,MO,Scamp3_O35609,
29138,MO,Stag2_O35638,
29139,MO,Anxa3_O35639,
29140,MO,Anxa8_O35640,
29141,MO,Ap1b1_O35643,
29142,MO,C1qbp_O35658,
29143,MO,Myadm_O35682,
29144,MO,Nudc_O35685,
29145,MO,Pnn_O35691,
29146,MO,Sptlc1_O35704,
29147,MO,Hnrnph1_O35737,
29148,MO,Chil3_O35744,
29149,MO,Api5_O35841,
29150,MO,Bcat2_O35855,
29151,MO,Timm44_O35857,
29152,MO,Cops5_O35864,
29153,MO,Calu_O35887,
29154,MO,Sp100_O35892,
29155,MO,Aldh1a7_O35945,
29156,MO,Psmb10_O35955,
29157,MO,nan_O43790,
29158,MO,Zw10_O54692,
29159,MO,Cavin1_O54724,
29160,MO,Ddost_O54734,
29161,MO,Ap3d1_O54774,
29162,MO,Il16_O54824,
29163,MO,Bysl_O54825,
29164,MO,Cd200_O54901,
29165,MO,Reps1_O54916,
29166,MO,Smarce1_O54941,
29167,MO,Prkag1_O54950,
29168,MO,Banf1_O54962,
29169,MO,Tnk2_O54967,
29170,MO,Get3_O54984,
29171,MO,Slk_O54988,
29172,MO,Prom1_O54990,
29173,MO,Pgrmc1_O55022,
29174,MO,Impa1_O55023,
29175,MO,Entpd2_O55026,
29176,MO,Copb2_O55029,
29177,MO,Pde6d_O55057,
29178,MO,Tpmt_O55060,
29179,MO,Impact_O55091,
29180,MO,Stk10_O55098,
29181,MO,Syngr1_O55100,
29182,MO,Syngr2_O55101,
29183,MO,Dsg2_O55111,
29184,MO,Nipsnap1_O55125,
29185,MO,Nipsnap2_O55126,
29186,MO,Septin7_O55131,
29187,MO,Eif6_O55135,
29188,MO,Rpl35a_O55142,
29189,MO,Atp2a2_O55143,
29190,MO,Supt5h_O55201,
29191,MO,Ilk_O55222,
29192,MO,Chkb_O55229,
29193,MO,Psmb5_O55234,
29194,MO,Dhx9_O70133,
29195,MO,Ncf2_O70145,
29196,MO,Dpm1_O70152,
29197,MO,Pip4k2a_O70172,
29198,MO,Eif3d_O70194,
29199,MO,Atp9a_O70228,
29200,MO,Eef1b_O70251,
29201,MO,Hmox2_O70252,
29202,MO,Lnx1_O70263,
29203,MO,Nmt1_O70310,
29204,MO,Nmt2_O70311,
29205,MO,Epb41l2_O70318,
29206,MO,Gpx4_O70325,
29207,MO,Emc8_O70378,
29208,MO,Pdlim1_O70400,
29209,MO,Aoc3_O70423,
29210,MO,Psma3_O70435,
29211,MO,Stx7_O70439,
29212,MO,Sfn_O70456,
29213,MO,Ugdh_O70475,
29214,MO,Stra6_O70491,
29215,MO,Snx3_O70492,
29216,MO,Snx12_O70493,
29217,MO,Hsd17b12_O70503,
29218,MO,Srpk1_O70551,
29219,MO,Sprr2h_O70559,
29220,MO,Sprr2k_O70562,
29221,MO,Slc25a17_O70579,
29222,MO,Alox12b_O70582,
29223,MO,Cask_O70589,
29224,MO,Pfdn2_O70591,
29225,MO,nan_O76009,
29226,MO,nan_O76011,
29227,MO,nan_O76013,
29228,MO,nan_O76014,
29229,MO,nan_O76015,
29230,MO,Ttc3_O88196,
29231,MO,Col5a1_O88207,
29232,MO,Agr2_O88312,
29233,MO,Nid2_O88322,
29234,MO,nan_O88325,
29235,MO,Wdr1_O88342,
29236,MO,Ikbkb_O88351,
29237,MO,Avil_O88398,
29238,MO,Dhcr7_O88455,
29239,MO,Capns1_O88456,
29240,MO,Dync1i2_O88487,
29241,MO,Nsd1_O88491,
29242,MO,Ppt1_O88531,
29243,MO,Cops3_O88543,
29244,MO,Cops4_O88544,
29245,MO,Cops6_O88545,
29246,MO,Hnrnpa2b1_O88569,
29247,MO,Comt_O88587,
29248,MO,Pglyrp1_O88593,
29249,MO,Parg_O88622,
29250,MO,Usp2_O88623,
29251,MO,Pak1_O88643,
29252,MO,Lamtor3_O88653,
29253,MO,Creg1_O88668,
29254,MO,Dgka_O88673,
29255,MO,Psmc3_O88685,
29256,MO,Ctbp1_O88712,
29257,MO,Map7_O88735,
29258,MO,Tom1_O88746,
29259,MO,F5_O88783,
29260,MO,Rpp30_O88796,
29261,MO,Idh1_O88844,
29262,MO,Apaf1_O88879,
29263,MO,Soat2_O88908,
29264,MO,Lin7c_O88952,
29265,MO,Gnpda1_O88958,
29266,MO,Yme1l1_O88967,
29267,MO,Stx8_O88983,
29268,MO,Olfm1_O88998,
29269,MO,Leprot_O89013,
29270,MO,Lgmn_O89017,
29271,MO,Tpp1_O89023,
29272,MO,Sh3pxd2a_O89032,
29273,MO,Coro1a_O89053,
29274,MO,Cope_O89079,
29275,MO,Rbm3_O89086,
29276,MO,Casp14_O89094,
29277,MO,Casp8_O89110,
29278,MO,Lancl1_O89112,
29279,MO,nan_O95678,
29280,MO,Mt-Cyb_P00158,
29281,MO,Adh1_P00329,
29282,MO,Mtco1_P00397,
29283,MO,Mtco2_P00405,
29284,MO,Hprt1_P00493,
29285,MO,Amy2a5_P00688,
29286,MO,nan_P00761,
29287,MO,Ca2_P00920,
29288,MO,C3_P01027,
29289,MO,C4b_P01029,
29290,MO,nan_P01044,
29291,MO,Jchain_P01592,
29292,MO,Igkv6-17_P01633,
29293,MO,nan_P01657,
29294,MO,nan_P01725,
29295,MO,nan_P01786,
29296,MO,Thy1_P01831,
29297,MO,Igkc_P01837,
29298,MO,Ighg2b_P01867,
29299,MO,Ighm_P01872,
29300,MO,B2m_P01887,
29301,MO,H2-L_P01897,
29302,MO,H2-K1_P01901,
29303,MO,Hba_P01942,
29304,MO,nan_P01966,
29305,MO,Col4a1_P02463,
29306,MO,Lamc1_P02468,
29307,MO,Lamb1_P02469,
29308,MO,nan_P02533,
29309,MO,Krt10_P02535,
29310,MO,nan_P02538,
29311,MO,nan_P02662,
29312,MO,nan_P02663,
29313,MO,nan_P02666,
29314,MO,nan_P02668,
29315,MO,nan_P02676,
29316,MO,nan_P02754,
29317,MO,nan_P02768,
29318,MO,nan_P02769,
29319,MO,Mt2_P02798,
29320,MO,Mtnd1_P03888,
29321,MO,Mtnd4_P03911,
29322,MO,Mtatp8_P03930,
29323,MO,Ada_P03958,
29324,MO,Krt1_P04104,
29325,MO,Fabp4_P04117,
29326,MO,Cfb_P04186,
29327,MO,nan_P04258,
29328,MO,nan_P04259,
29329,MO,nan_P04264,
29330,MO,Cd74_P04441,
29331,MO,Hbb-bh0_P04443,
29332,MO,Araf_P04627,
29333,MO,Prnp_P04925,
29334,MO,Aldoc_P05063,
29335,MO,Aldoa_P05064,
29336,MO,Prkaca_P05132,
29337,MO,Got1_P05201,
29338,MO,Got2_P05202,
29339,MO,Tuba1b_P05213,
29340,MO,Tuba3a_P05214,
29341,MO,Src_P05480,
29342,MO,Krt18_P05784,
29343,MO,nan_P05787,
29344,MO,Myl1_P05977,
29345,MO,Ldha_P06151,
29346,MO,nan_P06344,
29347,MO,Apoa4_P06728,
29348,MO,Gpi_P06745,
29349,MO,Abcb1b_P06795,
29350,MO,Ctsl_P06797,
29351,MO,Ptprc_P06800,
29352,MO,Me1_P06801,
29353,MO,Enpp1_P06802,
29354,MO,nan_P06868,
29355,MO,Cfh_P06909,
29356,MO,S100a4_P07091,
29357,MO,Csf1_P07141,
29358,MO,Ckm_P07310,
29359,MO,Anxa2_P07356,
29360,MO,nan_P07477,
29361,MO,Alb_P07724,
29362,MO,Krt4_P07744,
29363,MO,Serpina1a_P07758,
29364,MO,Serpina3k_P07759,
29365,MO,Hsp90aa1_P07901,
29366,MO,Pdia4_P08003,
29367,MO,Aprt_P08030,
29368,MO,Ltf_P08071,
29369,MO,Fcgr2_P08101,
29370,MO,Hsp90b1_P08113,
29371,MO,Col3a1_P08121,
29372,MO,Col4a2_P08122,
29373,MO,S100a10_P08207,
29374,MO,Apoe_P08226,
29375,MO,Sod1_P08228,
29376,MO,Mdh2_P08249,
29377,MO,Fcgr3_P08508,
29378,MO,Nefl_P08551,
29379,MO,Nefm_P08553,
29380,MO,Nras_P08556,
29381,MO,nan_P08727,
29382,MO,nan_P08729,
29383,MO,Krt13_P08730,
29384,MO,Gnai2_P08752,
29385,MO,nan_P08779,
29386,MO,Lyz2_P08905,
29387,MO,Pgk2_P09041,
29388,MO,Itgb1_P09055,
29389,MO,P4hb_P09103,
29390,MO,Ncl_P09405,
29391,MO,Pgk1_P09411,
29392,MO,Ace_P09470,
29393,MO,Fth1_P09528,
29394,MO,Csf1r_P09581,
29395,MO,Hmgn2_P09602,
29396,MO,Sod2_P09671,
29397,MO,Cdh1_P09803,
29398,MO,H2az1_P0C0S6,
29399,MO,Pla2g4b_P0C871,
29400,MO,Jmjd7_P0C872,
29401,MO,Mnda_P0DOV1,
29402,MO,Ifi204_P0DOV2,
29403,MO,Calm1_P0DP26,
29404,MO,Anxa1_P10107,
29405,MO,Eef1a1_P10126,
29406,MO,Bcl2_P10417,
29407,MO,Nid1_P10493,
29408,MO,Alad_P10518,
29409,MO,Ctsb_P10605,
29410,MO,Eif4a2_P10630,
29411,MO,Txn_P10639,
29412,MO,Gstm1_P10649,
29413,MO,Rras_P10833,
29414,MO,Slc3a2_P10852,
29415,MO,H2bc14_P10854,
29416,MO,H1-0_P10922,
29417,MO,Sub1_P11031,
29418,MO,Mcpt1_P11034,
29419,MO,Col1a1_P11087,
29420,MO,Parp1_P11103,
29421,MO,Mpo_P11247,
29422,MO,Fn1_P11276,
29423,MO,Gpx1_P11352,
29424,MO,Fabp3_P11404,
29425,MO,Lamp1_P11438,
29426,MO,Cdk1_P11440,
29427,MO,Hsp90ab1_P11499,
29428,MO,Dmd_P11531,
29429,MO,Lcn2_P11672,
29430,MO,Krt8_P11679,
29431,MO,Itga5_P11688,
29432,MO,Itgb2_P11835,
29433,MO,Itpr1_P11881,
29434,MO,Nudt19_P11930,
29435,MO,Tcp1_P11983,
29436,MO,App_P12023,
29437,MO,nan_P12035,
29438,MO,Gusb_P12265,
29439,MO,Pfkl_P12382,
29440,MO,Serpinb2_P12388,
29441,MO,Fabp1_P12710,
29442,MO,nan_P12763,
29443,MO,Cox5a_P12787,
29444,MO,Pdcd6_P12815,
29445,MO,Rpl7a_P12970,
29446,MO,Gsn_P13020,
29447,MO,Cd5_P13379,
29448,MO,Tnni2_P13412,
29449,MO,Umps_P13439,
29450,MO,Ncam1_P13595,
29451,MO,Icam1_P13597,
29452,MO,Ca1_P13634,
29453,MO,nan_P13645,
29454,MO,nan_P13646,
29455,MO,nan_P13647,
29456,MO,Gpd1_P13707,
29457,MO,Gsta1_P13745,
29458,MO,Dnmt1_P13864,
29459,MO,S100a6_P14069,
29460,MO,Atp1b1_P14094,
29461,MO,C1qb_P14106,
29462,MO,Rpl27a_P14115,
29463,MO,Rps16_P14131,
29464,MO,Rpl7_P14148,
29465,MO,Mdh1_P14152,
29466,MO,Rpsa_P14206,
29467,MO,Calr_P14211,
29468,MO,Atp1b2_P14231,
29469,MO,Fgr_P14234,
29470,MO,H2-Q7_P14429,
29471,MO,Hspb1_P14602,
29472,MO,Psmd3_P14685,
29473,MO,Lmnb1_P14733,
29474,MO,Anxa6_P14824,
29475,MO,Rplp0_P14869,
29476,MO,Map1b_P14873,
29477,MO,Hmox1_P14901,
29478,MO,Glul_P15105,
29479,MO,Mcpt2_P15119,
29480,MO,Prph_P15331,
29481,MO,Cd44_P15379,
29482,MO,nan_P15497,
29483,MO,Nme1_P15532,
29484,MO,B4galt1_P15535,
29485,MO,Gstm2_P15626,
29486,MO,nan_P15636,
29487,MO,H1-2_P15864,
29488,MO,Ca3_P16015,
29489,MO,Lgals1_P16045,
29490,MO,Fgfr1_P16092,
29491,MO,Lgals3_P16110,
29492,MO,Ldhb_P16125,
29493,MO,Srp14_P16254,
29494,MO,Cnp_P16330,
29495,MO,Mmut_P16332,
29496,MO,D1Pas1_P16381,
29497,MO,Ass1_P16460,
29498,MO,Sptan1_P16546,
29499,MO,Hspa1l_P16627,
29500,MO,Ctsa_P16675,
29501,MO,Gapdh_P16858,
29502,MO,Lamp2_P17047,
29503,MO,Hmga1_P17095,
29504,MO,Hspa2_P17156,
29505,MO,Eno1_P17182,
29506,MO,Ptbp1_P17225,
29507,MO,Ap2a1_P17426,
29508,MO,Ap2a2_P17427,
29509,MO,Gba1_P17439,
29510,MO,Selenbp1_P17563,
29511,MO,Hk1_P17710,
29512,MO,Ppia_P17742,
29513,MO,Tpi1_P17751,
29514,MO,Slc2a1_P17809,
29515,MO,Hspa1b_P17879,
29516,MO,Lyz1_P17897,
29517,MO,Pcna_P17918,
29518,MO,Ptpra_P18052,
29519,MO,Ctsd_P18242,
29520,MO,nan_P18528,
29521,MO,Bsg_P18572,
29522,MO,Rps6ka1_P18653,
29523,MO,Rps6ka3_P18654,
29524,MO,Cfl1_P18760,
29525,MO,Krt19_P19001,
29526,MO,nan_P19012,
29527,MO,nan_P19013,
29528,MO,Fasn_P19096,
29529,MO,Gstp1_P19157,
29530,MO,Nefh_P19246,
29531,MO,Rpl13a_P19253,
